municipality_code,municipality_name,harvest_year,planting_mmdd,r1_offset_days,r6_offset_days,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm
4313011,Nova Candelária,2000,11-05,58,110,93.68934979539351,6.0,0.0,481.3
4313011,Nova Candelária,2000,11-10,55,107,83.4247493075523,6.0,0.0,479.99999999999994
4313011,Nova Candelária,2000,11-15,53,105,54.43530060626688,6.0,0.0,462.19999999999993
4313011,Nova Candelária,2000,11-20,51,104,37.910688481851686,6.0,0.0,501.69999999999993
4313011,Nova Candelária,2000,11-25,50,103,29.75085386393345,6.0,0.0,524.8999999999999
4313011,Nova Candelária,2000,11-30,48,102,59.53642468060274,6.0,0.0,538.3
4313011,Nova Candelária,2000,12-05,48,103,60.96477608439718,9.0,0.0,500.59999999999985
4313011,Nova Candelária,2000,12-10,47,103,98.49038016140861,9.0,0.0,496.39999999999986
4313011,Nova Candelária,2000,12-15,47,102,49.35310731073371,9.0,0.0,479.8999999999998
4313011,Nova Candelária,2000,12-20,47,104,70.02984895903556,9.0,0.0,523.4999999999998
4313011,Nova Candelária,2001,10-01,63,118,0.0,6.0,0.0,1279.1000000000001
4313011,Nova Candelária,2001,10-06,63,116,0.0,6.0,0.0,1280.9000000000003
4313011,Nova Candelária,2001,10-11,61,115,0.0,6.0,0.0,1270.0000000000002
4313011,Nova Candelária,2001,10-16,59,114,0.0,6.0,0.0,1110.3000000000002
4313011,Nova Candelária,2001,10-21,60,112,0.0,6.0,0.0,1023.5000000000001
4313011,Nova Candelária,2001,10-26,60,112,0.0,6.0,0.0,1001.8000000000002
4313011,Nova Candelária,2001,10-31,58,111,0.0,6.0,0.0,960.2999999999998
4313011,Nova Candelária,2001,11-05,57,110,0.0,5.0,0.0,937.2999999999997
4313011,Nova Candelária,2001,11-10,56,109,0.0,4.0,0.0,918.0999999999998
4313011,Nova Candelária,2001,11-15,54,107,0.0,4.0,0.0,918.8999999999999
4313011,Nova Candelária,2001,11-20,52,104,0.0,6.0,0.0,1019.3999999999999
4313011,Nova Candelária,2001,11-25,52,104,0.0,7.0,0.0,990.5999999999997
4313011,Nova Candelária,2001,11-30,51,103,0.0,7.0,0.0,980.4999999999998
4313011,Nova Candelária,2001,12-05,50,101,0.0,7.0,0.0,979.4999999999998
4313011,Nova Candelária,2001,12-10,49,101,0.0,7.0,0.0,1011.3999999999997
4313011,Nova Candelária,2001,12-15,50,102,0.0,7.0,0.0,970.2999999999998
4313011,Nova Candelária,2001,12-20,49,103,0.0,7.0,0.0,1038.1
4313011,Nova Candelária,2002,10-01,62,119,77.81389690261925,9.0,0.0,677.7000000000002
4313011,Nova Candelária,2002,10-06,60,116,91.0572146429964,9.0,0.0,648.4000000000002
4313011,Nova Candelária,2002,10-11,59,114,75.00351093270345,9.0,0.0,576.9000000000003
4313011,Nova Candelária,2002,10-16,58,114,92.07407567386569,9.0,0.0,569.3000000000003
4313011,Nova Candelária,2002,10-21,58,114,89.52398209114719,9.0,0.0,547.9
4313011,Nova Candelária,2002,10-26,56,112,64.61487872672228,9.0,0.0,552.3
4313011,Nova Candelária,2002,10-31,56,112,79.82167711213377,9.0,0.0,554.7999999999998
4313011,Nova Candelária,2002,11-05,55,111,79.69562387364324,9.0,0.0,552.9999999999998
4313011,Nova Candelária,2002,11-10,54,110,92.0953639329161,8.0,0.0,552.4999999999997
4313011,Nova Candelária,2002,11-15,54,109,63.07595326462866,8.0,0.0,469.8999999999998
4313011,Nova Candelária,2002,11-20,52,107,57.269957429826476,8.0,0.0,480.4999999999998
4313011,Nova Candelária,2002,11-25,54,106,41.5580604836327,6.0,2.0,517.9999999999998
4313011,Nova Candelária,2002,11-30,53,105,20.245295292461478,6.0,2.0,477.59999999999985
4313011,Nova Candelária,2002,12-05,51,103,42.57829823859146,6.0,2.0,448.1999999999999
4313011,Nova Candelária,2002,12-10,50,102,127.02263703080676,6.0,2.0,443.59999999999985
4313011,Nova Candelária,2002,12-15,51,101,134.07195859802826,6.0,2.0,422.09999999999974
4313011,Nova Candelária,2002,12-20,51,100,121.50134536413238,6.0,2.0,502.2999999999997
4313011,Nova Candelária,2003,10-01,57,111,0.0,5.0,0.0,926.3
4313011,Nova Candelária,2003,10-06,57,110,0.0,5.0,0.0,895.5
4313011,Nova Candelária,2003,10-11,57,111,0.0,5.0,0.0,1003.1
4313011,Nova Candelária,2003,10-16,58,110,1.4526124297250935,5.0,0.0,1038.2
4313011,Nova Candelária,2003,10-21,58,109,0.0,5.0,0.0,1008.3
4313011,Nova Candelária,2003,10-26,56,107,0.0,5.0,0.0,977.8
4313011,Nova Candelária,2003,10-31,55,107,40.95063537169236,5.0,0.0,976.6999999999998
4313011,Nova Candelária,2003,11-05,54,106,0.0,5.0,0.0,959.1999999999998
4313011,Nova Candelária,2003,11-10,52,105,0.0,5.0,0.0,988.2999999999997
4313011,Nova Candelária,2003,11-15,50,103,0.0,5.0,0.0,967.9999999999999
4313011,Nova Candelária,2003,11-20,49,103,0.0,5.0,0.0,961.5999999999999
4313011,Nova Candelária,2003,11-25,49,102,0.0,5.0,0.0,936.5000000000001
4313011,Nova Candelária,2003,11-30,49,103,0.0,5.0,0.0,847.4
4313011,Nova Candelária,2003,12-05,49,104,0.0,5.0,0.0,822.4
4313011,Nova Candelária,2003,12-10,49,105,0.0,5.0,0.0,776.6999999999999
4313011,Nova Candelária,2003,12-15,48,105,0.0,10.0,0.0,796.6
4313011,Nova Candelária,2003,12-20,47,106,0.0,13.0,0.0,780.6999999999999
4313011,Nova Candelária,2004,10-01,59,117,0.0,6.0,0.0,854.2999999999998
4313011,Nova Candelária,2004,10-06,59,116,0.0,6.0,0.0,839.0999999999998
4313011,Nova Candelária,2004,10-11,59,115,0.0,6.0,0.0,791.9999999999999
4313011,Nova Candelária,2004,10-16,57,112,0.0,6.0,0.0,795.9999999999999
4313011,Nova Candelária,2004,10-21,58,112,114.4146610610387,6.0,0.0,780.5999999999999
4313011,Nova Candelária,2004,10-26,57,112,113.6391674415817,8.0,0.0,742.8000000000001
4313011,Nova Candelária,2004,10-31,57,112,128.11177449220412,8.0,0.0,742.5
4313011,Nova Candelária,2004,11-05,55,111,153.1989749980121,8.0,0.0,761.1000000000001
4313011,Nova Candelária,2004,11-10,55,110,169.93547202951234,8.0,0.0,750.2
4313011,Nova Candelária,2004,11-15,55,109,186.84702199141282,8.0,1.0,734.1
4313011,Nova Candelária,2004,11-20,54,108,188.89381142774076,10.0,1.0,631.0000000000003
4313011,Nova Candelária,2004,11-25,54,107,174.53841474380258,10.0,1.0,624.1000000000003
4313011,Nova Candelária,2004,11-30,53,107,152.28464708850868,10.0,1.0,544.2
4313011,Nova Candelária,2004,12-05,53,108,163.18614418872073,10.0,1.0,536.0999999999999
4313011,Nova Candelária,2004,12-10,52,107,168.96919933973473,12.0,1.0,484.10000000000014
4313011,Nova Candelária,2004,12-15,50,106,194.32829753453976,16.0,1.0,445.3000000000001
4313011,Nova Candelária,2004,12-20,50,105,179.3341700183976,18.0,1.0,385.5
4313011,Nova Candelária,2005,10-01,66,119,176.8851003622475,10.0,0.0,575.5000000000002
4313011,Nova Candelária,2005,10-06,65,117,178.2671276704038,10.0,0.0,575.5000000000002
4313011,Nova Candelária,2005,10-11,64,116,163.08594383899077,10.0,0.0,579.3000000000002
4313011,Nova Candelária,2005,10-16,62,114,165.87515498588706,10.0,0.0,520.5
4313011,Nova Candelária,2005,10-21,61,112,160.9653226457428,10.0,0.0,471.5
4313011,Nova Candelária,2005,10-26,60,111,161.78848989339312,10.0,0.0,425.2999999999999
4313011,Nova Candelária,2005,10-31,58,109,161.66094219455633,13.0,0.0,432.09999999999985
4313011,Nova Candelária,2005,11-05,57,107,153.20810834948728,16.0,1.0,409.09999999999985
4313011,Nova Candelária,2005,11-10,55,105,163.1660648211895,18.0,3.0,387.39999999999986
4313011,Nova Candelária,2005,11-15,53,102,144.38854907492822,18.0,3.0,318.5999999999999
4313011,Nova Candelária,2005,11-20,50,101,149.60036409834032,18.0,3.0,287.5
4313011,Nova Candelária,2005,11-25,49,100,178.72756296573655,18.0,3.0,290.30000000000007
4313011,Nova Candelária,2005,11-30,48,98,201.60796803798772,18.0,4.0,272.70000000000005
4313011,Nova Candelária,2005,12-05,47,97,193.879173115784,18.0,5.0,318.9000000000001
4313011,Nova Candelária,2005,12-10,47,98,217.95011026434477,18.0,5.0,361.99999999999994
4313011,Nova Candelária,2005,12-15,47,97,201.05952491373046,18.0,5.0,373.5
4313011,Nova Candelária,2005,12-20,47,97,212.29642245032744,18.0,5.0,399.09999999999997
4313011,Nova Candelária,2006,10-01,61,111,177.2507105368827,9.0,6.0,637.9
4313011,Nova Candelária,2006,10-06,60,110,136.8854950775425,9.0,6.0,599.6999999999998
4313011,Nova Candelária,2006,10-11,59,108,169.60854906218458,8.0,6.0,588.0999999999998
4313011,Nova Candelária,2006,10-16,58,107,163.83555088807668,8.0,6.0,564.5999999999999
4313011,Nova Candelária,2006,10-21,57,105,164.38956285929413,8.0,6.0,512.8
4313011,Nova Candelária,2006,10-26,56,103,138.84091057980532,8.0,7.0,476.6000000000001
4313011,Nova Candelária,2006,10-31,54,101,150.31553021034637,8.0,7.0,492.8000000000002
4313011,Nova Candelária,2006,11-05,52,99,146.64430853425506,8.0,7.0,516.8000000000001
4313011,Nova Candelária,2006,11-10,50,97,126.47207688004632,8.0,7.0,504.9000000000001
4313011,Nova Candelária,2006,11-15,49,97,131.70231089248932,7.0,7.0,523.3000000000002
4313011,Nova Candelária,2006,11-20,48,97,109.05331326871026,6.0,7.0,499.20000000000005
4313011,Nova Candelária,2006,11-25,47,98,0.0,6.0,3.0,537.0000000000002
4313011,Nova Candelária,2006,11-30,45,98,0.0,6.0,3.0,582.9000000000002
4313011,Nova Candelária,2006,12-05,45,98,0.38914970590993825,6.0,1.0,580.3000000000002
4313011,Nova Candelária,2006,12-10,44,97,12.90895423485884,8.0,1.0,533.6
4313011,Nova Candelária,2006,12-15,44,97,0.8982183869654401,8.0,1.0,563.5999999999999
4313011,Nova Candelária,2006,12-20,44,98,0.0,8.0,1.0,580.0999999999999
4313011,Nova Candelária,2007,10-01,57,108,23.89789932837309,6.0,2.0,751.5999999999998
4313011,Nova Candelária,2007,10-06,56,107,0.0,5.0,2.0,647.8999999999999
4313011,Nova Candelária,2007,10-11,55,106,0.0,5.0,2.0,647.6999999999998
4313011,Nova Candelária,2007,10-16,54,105,0.0,5.0,2.0,655.3
4313011,Nova Candelária,2007,10-21,53,103,0.0,5.0,2.0,687.4
4313011,Nova Candelária,2007,10-26,51,102,0.0,5.0,2.0,713.0999999999999
4313011,Nova Candelária,2007,10-31,51,103,4.171043664391718,5.0,0.0,729.9999999999999
4313011,Nova Candelária,2007,11-05,51,102,79.26409990800617,5.0,0.0,699.0999999999999
4313011,Nova Candelária,2007,11-10,49,101,38.09933335454127,6.0,0.0,682.1999999999997
4313011,Nova Candelária,2007,11-15,47,100,1.2855795103962424,6.0,0.0,724.7999999999998
4313011,Nova Candelária,2007,11-20,47,99,30.596837986765046,6.0,0.0,667.4000000000001
4313011,Nova Candelária,2007,11-25,46,99,13.695587786878114,6.0,0.0,649.4000000000001
4313011,Nova Candelária,2007,11-30,46,98,31.313997891251734,6.0,0.0,628.2000000000002
4313011,Nova Candelária,2007,12-05,46,98,29.744799325552563,6.0,0.0,646.2000000000002
4313011,Nova Candelária,2007,12-10,46,99,0.0,6.0,0.0,656.8000000000002
4313011,Nova Candelária,2007,12-15,46,100,16.13830791600018,6.0,0.0,725.2000000000002
4313011,Nova Candelária,2007,12-20,47,101,14.877290638731735,6.0,0.0,690.4000000000003
4313011,Nova Candelária,2008,10-01,62,115,87.72370456133541,6.0,0.0,716.2999999999997
4313011,Nova Candelária,2008,10-06,61,115,123.29741754132434,10.0,0.0,722.1999999999997
4313011,Nova Candelária,2008,10-11,62,115,121.35267703598748,10.0,0.0,707.4999999999998
4313011,Nova Candelária,2008,10-16,60,114,127.12902726210476,10.0,0.0,672.2999999999996
4313011,Nova Candelária,2008,10-21,59,112,101.45194751317058,10.0,0.0,646.2999999999998
4313011,Nova Candelária,2008,10-26,58,112,97.39091455127556,10.0,0.0,637.4999999999999
4313011,Nova Candelária,2008,10-31,57,112,99.3064973291576,10.0,0.0,629.1999999999998
4313011,Nova Candelária,2008,11-05,56,109,180.44777185346237,10.0,0.0,563.7
4313011,Nova Candelária,2008,11-10,54,107,184.2411056734825,10.0,0.0,538.6
4313011,Nova Candelária,2008,11-15,52,105,150.66701766188567,10.0,0.0,427.1000000000002
4313011,Nova Candelária,2008,11-20,50,104,124.98125017364094,10.0,0.0,422.8000000000002
4313011,Nova Candelária,2008,11-25,50,105,133.07882946421532,10.0,0.0,412.1000000000002
4313011,Nova Candelária,2008,11-30,48,104,113.67626636348407,10.0,0.0,423.8000000000002
4313011,Nova Candelária,2008,12-05,49,105,143.126398347123,7.0,0.0,420.8000000000002
4313011,Nova Candelária,2008,12-10,48,105,128.46066709624193,7.0,0.0,510.6000000000002
4313011,Nova Candelária,2008,12-15,49,104,130.0914253982627,7.0,0.0,484.90000000000015
4313011,Nova Candelária,2008,12-20,49,105,114.5723638659478,7.0,0.0,498.90000000000015
4313011,Nova Candelária,2009,10-01,62,118,170.60235290450223,8.0,1.0,674.1000000000001
4313011,Nova Candelária,2009,10-06,61,115,153.69836351622874,8.0,1.0,639.4000000000001
4313011,Nova Candelária,2009,10-11,59,113,147.6490927200568,8.0,0.0,643.3000000000002
4313011,Nova Candelária,2009,10-16,58,112,176.7134832429106,8.0,0.0,615.4000000000004
4313011,Nova Candelária,2009,10-21,57,110,193.27292171272975,8.0,0.0,598.8000000000005
4313011,Nova Candelária,2009,10-26,56,109,160.22552951012696,8.0,0.0,535.4000000000002
4313011,Nova Candelária,2009,10-31,55,108,168.44136767396208,8.0,0.0,443.1000000000001
4313011,Nova Candelária,2009,11-05,54,107,156.4940891444557,6.0,0.0,382.3000000000001
4313011,Nova Candelária,2009,11-10,53,105,110.9275984800725,6.0,0.0,359.4000000000001
4313011,Nova Candelária,2009,11-15,53,104,84.33629843358362,6.0,0.0,339.6000000000002
4313011,Nova Candelária,2009,11-20,51,103,85.0152591261418,6.0,0.0,341.00000000000017
4313011,Nova Candelária,2009,11-25,50,101,101.5316148712063,6.0,0.0,343.3000000000002
4313011,Nova Candelária,2009,11-30,51,102,130.85132813931415,6.0,0.0,343.3000000000002
4313011,Nova Candelária,2009,12-05,50,101,129.22663324492976,5.0,0.0,346.50000000000017
4313011,Nova Candelária,2009,12-10,50,101,125.41929316349365,7.0,0.0,324.70000000000016
4313011,Nova Candelária,2009,12-15,49,100,124.75154422772081,7.0,0.0,265.4
4313011,Nova Candelária,2009,12-20,49,100,150.24301779536444,7.0,0.0,265.2
4313011,Nova Candelária,2010,10-01,57,110,0.0,3.0,0.0,756.0000000000002
4313011,Nova Candelária,2010,10-06,55,108,0.0,3.0,0.0,749.3000000000003
4313011,Nova Candelária,2010,10-11,53,106,1.803427325694234,3.0,0.0,770.3000000000004
4313011,Nova Candelária,2010,10-16,52,105,0.0,3.0,0.0,764.5000000000003
4313011,Nova Candelária,2010,10-21,50,103,28.334862778408784,4.0,0.0,773.7000000000003
4313011,Nova Candelária,2010,10-26,50,101,40.58355578432106,7.0,0.0,769.7000000000003
4313011,Nova Candelária,2010,10-31,49,99,52.054384810536014,10.0,1.0,771.8000000000003
4313011,Nova Candelária,2010,11-05,49,99,60.5915958847447,10.0,1.0,772.0000000000003
4313011,Nova Candelária,2010,11-10,49,98,0.0,10.0,1.0,732.2000000000004
4313011,Nova Candelária,2010,11-15,48,98,0.0,10.0,1.0,708.8000000000002
4313011,Nova Candelária,2010,11-20,48,98,0.0,10.0,1.0,688.9000000000002
4313011,Nova Candelária,2010,11-25,48,99,0.0,10.0,1.0,737.5000000000002
4313011,Nova Candelária,2010,11-30,48,100,11.38814248550651,11.0,1.0,729.8000000000002
4313011,Nova Candelária,2010,12-05,48,100,44.41381199132991,13.0,1.0,673.2000000000002
4313011,Nova Candelária,2010,12-10,48,100,39.16880587106711,13.0,1.0,639.6000000000001
4313011,Nova Candelária,2010,12-15,47,99,0.0,13.0,1.0,619.7000000000002
4313011,Nova Candelária,2010,12-20,46,100,0.0,13.0,1.0,612.8000000000001
4313011,Nova Candelária,2011,10-01,71,125,0.0,6.0,0.0,905.2
4313011,Nova Candelária,2011,10-06,70,122,13.7209664801443,6.0,0.0,923.1
4313011,Nova Candelária,2011,10-11,68,119,0.0,6.0,0.0,860.6000000000001
4313011,Nova Candelária,2011,10-16,66,118,0.0,6.0,0.0,815.2000000000003
4313011,Nova Candelária,2011,10-21,64,116,0.0,6.0,0.0,812.2000000000004
4313011,Nova Candelária,2011,10-26,62,115,0.0,5.0,0.0,818.1000000000003
4313011,Nova Candelária,2011,10-31,60,113,0.0,5.0,0.0,778.9000000000004
4313011,Nova Candelária,2011,11-05,58,111,0.0,5.0,0.0,778.9000000000004
4313011,Nova Candelária,2011,11-10,57,110,0.0,5.0,0.0,772.3000000000003
4313011,Nova Candelária,2011,11-15,55,108,0.0,5.0,0.0,778.2000000000003
4313011,Nova Candelária,2011,11-20,53,107,0.0,9.0,0.0,845.8000000000003
4313011,Nova Candelária,2011,11-25,52,106,0.0,11.0,0.0,815.0
4313011,Nova Candelária,2011,11-30,51,106,0.0,11.0,0.0,807.6
4313011,Nova Candelária,2011,12-05,50,106,0.0,11.0,0.0,716.6999999999999
4313011,Nova Candelária,2011,12-10,49,106,0.0,11.0,0.0,743.4999999999999
4313011,Nova Candelária,2011,12-15,48,106,0.0,11.0,0.0,739.0
4313011,Nova Candelária,2011,12-20,47,106,0.0,11.0,0.0,754.6999999999999
4313011,Nova Candelária,2012,10-01,64,116,246.56465545806188,13.0,3.0,429.90000000000003
4313011,Nova Candelária,2012,10-06,63,114,239.30438973873186,13.0,3.0,413.1
4313011,Nova Candelária,2012,10-11,62,113,253.85103104201977,12.0,3.0,407.40000000000003
4313011,Nova Candelária,2012,10-16,62,111,242.23924745971158,12.0,6.0,339.49999999999994
4313011,Nova Candelária,2012,10-21,60,108,234.28979652231956,12.0,7.0,348.09999999999997
4313011,Nova Candelária,2012,10-26,59,106,209.8918858854468,12.0,6.0,363.4
4313011,Nova Candelária,2012,10-31,57,104,239.15108157946293,12.0,6.0,321.3
4313011,Nova Candelária,2012,11-05,55,102,242.6792067350448,12.0,6.0,321.3
4313011,Nova Candelária,2012,11-10,54,100,240.23374302812576,9.0,7.0,303.99999999999994
4313011,Nova Candelária,2012,11-15,53,98,220.02608115248046,6.0,9.0,267.09999999999997
4313011,Nova Candelária,2012,11-20,51,96,208.52426982850628,6.0,9.0,264.9
4313011,Nova Candelária,2012,11-25,49,95,170.94393519405756,6.0,9.0,213.80000000000007
4313011,Nova Candelária,2012,11-30,49,95,165.41544641485453,6.0,9.0,234.50000000000006
4313011,Nova Candelária,2012,12-05,47,94,173.2343820669924,7.0,9.0,251.40000000000003
4313011,Nova Candelária,2012,12-10,47,93,191.74326450391413,11.0,9.0,238.30000000000004
4313011,Nova Candelária,2012,12-15,46,92,176.62205855960244,12.0,9.0,263.40000000000003
4313011,Nova Candelária,2012,12-20,44,91,177.25988055637796,12.0,9.0,274.20000000000005
4313011,Nova Candelária,2013,10-01,56,108,0.18098918312882262,6.0,0.0,661.1000000000001
4313011,Nova Candelária,2013,10-06,55,107,0.0,6.0,0.0,608.0000000000002
4313011,Nova Candelária,2013,10-11,55,108,17.709654638492182,6.0,0.0,615.0000000000002
4313011,Nova Candelária,2013,10-16,53,106,28.583180850874662,6.0,0.0,648.8000000000003
4313011,Nova Candelária,2013,10-21,51,104,31.67631918483969,7.0,0.0,648.1000000000003
4313011,Nova Candelária,2013,10-26,49,102,94.16549250064033,7.0,0.0,590.9000000000003
4313011,Nova Candelária,2013,10-31,49,102,70.00574817443157,7.0,0.0,520.2
4313011,Nova Candelária,2013,11-05,48,102,58.91557758551414,7.0,0.0,538.0000000000001
4313011,Nova Candelária,2013,11-10,47,102,25.178031281980637,7.0,0.0,604.1
4313011,Nova Candelária,2013,11-15,47,101,62.360902590397195,7.0,0.0,612.1999999999999
4313011,Nova Candelária,2013,11-20,47,101,82.35878053694435,7.0,0.0,637.3000000000001
4313011,Nova Candelária,2013,11-25,47,103,104.14020017725568,7.0,0.0,634.8
4313011,Nova Candelária,2013,11-30,47,103,29.04183850832477,7.0,0.0,653.4
4313011,Nova Candelária,2013,12-05,48,106,0.0,7.0,0.0,668.0999999999999
4313011,Nova Candelária,2013,12-10,49,109,0.0,5.0,0.0,697.9999999999999
4313011,Nova Candelária,2013,12-15,48,110,0.0,7.0,0.0,620.3999999999999
4313011,Nova Candelária,2013,12-20,49,113,0.0,7.0,0.0,622.9
4313011,Nova Candelária,2014,10-01,62,113,128.74082612821826,11.0,1.0,471.69999999999993
4313011,Nova Candelária,2014,10-06,60,110,125.6021290155602,11.0,1.0,493.99999999999994
4313011,Nova Candelária,2014,10-11,58,107,133.88163313628425,11.0,1.0,493.99999999999994
4313011,Nova Candelária,2014,10-16,57,105,141.46639464127617,11.0,1.0,470.0999999999999
4313011,Nova Candelária,2014,10-21,55,103,149.70477418395694,11.0,1.0,487.7999999999999
4313011,Nova Candelária,2014,10-26,54,101,145.92812718915098,8.0,4.0,423.7999999999999
4313011,Nova Candelária,2014,10-31,52,99,145.54532078423543,8.0,7.0,427.89999999999986
4313011,Nova Candelária,2014,11-05,51,97,133.90765089132142,8.0,9.0,430.2
4313011,Nova Candelária,2014,11-10,49,95,113.78756416229106,8.0,11.0,461.6
4313011,Nova Candelária,2014,11-15,48,95,123.2036620651433,8.0,11.0,446.50000000000006
4313011,Nova Candelária,2014,11-20,48,94,145.0945179460924,8.0,11.0,434.80000000000007
4313011,Nova Candelária,2014,11-25,47,93,133.71725518547754,8.0,11.0,496.80000000000007
4313011,Nova Candelária,2014,11-30,47,95,112.16379045334088,8.0,11.0,504.80000000000007
4313011,Nova Candelária,2014,12-05,46,95,110.94048907957246,5.0,11.0,509.2
4313011,Nova Candelária,2014,12-10,45,95,98.67970559915335,5.0,11.0,469.0
4313011,Nova Candelária,2014,12-15,44,96,1.4729241380325067,5.0,11.0,491.69999999999993
4313011,Nova Candelária,2014,12-20,44,98,1.8079314821666372,7.0,11.0,537.0999999999999
4313011,Nova Candelária,2015,10-01,55,108,0.0,4.0,0.0,718.9999999999999
4313011,Nova Candelária,2015,10-06,54,106,0.0,4.0,0.0,735.3999999999999
4313011,Nova Candelária,2015,10-11,53,106,0.0,4.0,0.0,749.9999999999999
4313011,Nova Candelária,2015,10-16,53,105,0.0,4.0,0.0,762.7999999999998
4313011,Nova Candelária,2015,10-21,53,106,0.0,4.0,0.0,801.4999999999998
